student_id,course_name,attendance_rate
175c33b6-494c-4626-bc1f-bc485254489e,Direito,94
d71c7c4b-8193-42e1-ac34-c4e953d72ce9,Engenharia de Software,87
7594ccf9-65a9-4b7a-992e-eefa959f8dc3,Ciência de Dados,57
9902ebc7-1fa7-4fc4-9f3d-74887afac6cf,Engenharia de Software,83
709d6b34-172e-4c85-84b7-bdf955efe2db,Engenharia de Software,54
2062a052-78bc-43df-bd7b-ae6ccc911086,Direito,61
9dcc9e88-78d1-4c1d-b600-923548144386,Ciência de Dados,51
ff1c6c6f-a386-42fd-941a-782da7b467fd,Direito,96
64f58b87-73a3-4964-a4ed-a296913e97fe,Direito,53
1cd28333-206e-43f6-893d-1d6cc40f3eee,Engenharia de Software,76
00fdf60d-2a25-4b96-bdf3-ca0c5a4e5267,Direito,60
49829d74-39f1-437f-a392-061368c7de09,Ciência de Dados,67
4609103c-dbeb-4f7d-8024-6cfa485b8f13,Administração,90
ec2c4d3f-e58b-4c7e-ba4e-f3fff71d88d8,Administração,60
5bef6718-932d-4efa-a3ae-1ae681324593,Ciência de Dados,82
f3175096-af79-4f35-879c-d6dd46adf948,Engenharia de Software,89
ef5d3f32-5e79-43ce-bb01-c45eddd02bec,Administração,82
c1061fbe-bc31-4be7-8491-edb0948cc9bb,Ciência de Dados,96
83e7c4fb-7c0c-436a-8950-b44379526de1,Administração,97
f34c22a9-974f-42cd-ab9e-7575c7074e6e,Direito,52
81248fe5-4756-41e4-8d1c-b83485ff5b8d,Ciência de Dados,88
c9f6d8a6-1044-4baa-99d1-66412ff8c9ff,Administração,91
7485e468-2f23-4c97-8d1a-ddce0b5b4968,Administração,56
ed6dfacd-a5ac-4ec7-b804-98712cc27a6e,Engenharia de Software,78
e35f962d-8261-4443-8ed5-6f29963ff2cb,Ciência de Dados,84
dfa98d19-21e2-4af1-905c-730a0372a753,Ciência de Dados,96
2197b4c5-5057-45cf-b7e8-2a972072f96f,Direito,100
a0b3c151-6c84-45d5-99cc-dc8902efc4ec,Administração,66
8b694ce4-a9c8-4f5f-b535-62b520aa1951,Engenharia de Software,55
1df44ab8-0d27-463d-9997-1885a65ff225,Ciência de Dados,60
3ca94858-75a8-46c6-b8f5-ac587e30ac91,Direito,86
a782394c-5e5d-46e6-80f7-efc0abbd2981,Administração,53
6845d3a7-ad6c-4be0-a8a0-b7ea1b0f2307,Engenharia de Software,91
1d58ee09-a813-480f-b840-88df52b1181a,Administração,75
a9815dcf-54e1-4722-b557-8d560d2dcfce,Administração,94
d0724b42-ab37-45ea-9d8e-1749e1da7e4a,Administração,99
dc05e3c1-0285-40ac-b839-6189dc7279d9,Ciência de Dados,90
bc438310-e849-4585-aa55-193564767661,Direito,70
af09af7f-cfbc-40e1-9842-d1281b3903d7,Ciência de Dados,73
38dfde5a-ecf4-495c-aead-b32085c3f0c0,Administração,50
967f0105-cba0-4101-9d5b-89747ea7e6d8,Engenharia de Software,80
67920093-a301-4a0e-b935-18c0613efc46,Direito,61
f852f612-dba6-47a6-8378-3da991d4aa3a,Ciência de Dados,69
1410620f-d575-4540-aa88-059df8b4bd2f,Ciência de Dados,67
764e9d52-99da-48a6-aea8-0202d17d3ced,Direito,93
288f6bb9-63be-4c73-bb76-5461c7d44abc,Ciência de Dados,74
a33893eb-7eef-421b-b59f-58b610931117,Direito,89
77131d16-c40a-4c92-9fc3-650705f174e5,Direito,80
33fd271b-1b51-495a-80ff-1d38d10d8342,Direito,52
28e00371-2b06-4594-afb8-7aca078d1c38,Administração,81
675e7dcd-92ca-4a52-9eee-ae111e38bfcc,Ciência de Dados,66
102f69d7-ed1d-4d0b-8413-db93ae9dbe2a,Administração,75
b71ca542-eee9-436a-a9ff-c236a2bcc65e,Administração,65
9ce62dd4-da93-4143-a88f-80030ed189e0,Engenharia de Software,57
6e508532-9fcb-40a7-8492-44ca57a4d9e0,Administração,68
827c386a-70e1-4a9c-832c-0e860536ef03,Engenharia de Software,54
7ed73931-80ce-48a1-b4a3-495260261b8d,Ciência de Dados,51
f1ec2666-47dc-458e-8747-815400a1bb20,Engenharia de Software,82
c22e59b2-9e8d-470b-be53-57db350e6e7a,Administração,54
249ee73d-fda2-49bd-8be8-2b2dbcc12686,Administração,69
06b183df-d395-40a9-a8a8-6c01d4a78102,Direito,90
72d7a9a8-0b41-4847-bb08-fcf1a27b3963,Engenharia de Software,52
c2006d1d-890c-4f63-8c66-ce8ea6e8df32,Engenharia de Software,84
78f905d4-9cf4-4604-9b97-55194897c05f,Ciência de Dados,62
68756a0d-78db-4d7c-9ba1-e2a7fcd17159,Administração,70
2df443e3-0890-4c02-9dd3-9e6b30a13507,Ciência de Dados,66
ef76222f-5bd1-4cb1-a596-b9121947e769,Administração,74
4355053c-bcd8-4acd-964a-7f6490e310a4,Ciência de Dados,59
cdb5f991-4249-4065-a5a5-a5c067ad9876,Administração,83
8bd27528-aadf-43f5-aade-881575ad5cf5,Engenharia de Software,73
1d4e543e-4214-4115-ad14-470e3b67dea6,Engenharia de Software,91
f3be0edd-725a-42bf-9529-c2ae123e25a9,Ciência de Dados,70
671ca19c-3b37-417e-908b-95e3e5258a06,Ciência de Dados,76
83b67dc4-5b0f-4663-9682-54f38baa17da,Administração,69
85f9335e-9230-4dc2-b27f-e2cccb9140f7,Engenharia de Software,56
67ffcf83-ddcf-4696-8ce9-712db0012aa1,Ciência de Dados,68
795d3ddb-e917-41aa-84c8-d755b2ce4dfb,Direito,71
5cbe85c3-4071-4153-8d7c-7f35ff865561,Administração,88
cce2f5e1-544e-4b08-9ebd-ebcc56c5ada5,Engenharia de Software,71
fdd3973e-1088-4d75-ae78-7cf0e11de406,Administração,51
1ef6a781-8bed-450b-9113-185992f31476,Ciência de Dados,94
1031b39c-fd29-4b3f-bf6b-6c1e5fa85667,Engenharia de Software,68
2dbfa0c6-80be-4c89-a12d-0826d299b221,Administração,94
b945b1c7-670b-49b3-baa6-d19c053b34cd,Direito,86
eedb7c09-b516-4b9a-8a2b-575ad4667066,Engenharia de Software,65
57a1b803-20a9-441f-899d-a74cedc57c39,Ciência de Dados,61
733448bd-0599-4b96-8f8e-a7628674f83d,Engenharia de Software,79
cd5bfdc2-ea0e-447e-b986-b93add8e6f6b,Direito,90
8632ab03-8caf-47e1-98fd-305e4b1ac57a,Engenharia de Software,80
4ffbcec2-a8ab-4841-96be-bf3f65a8dd18,Ciência de Dados,55
18094bd2-db4a-4989-a75b-d98d9149b3f2,Engenharia de Software,87
62b37279-5ebb-46b0-843a-ecc8a243398c,Ciência de Dados,64
cdbb67a8-4707-42ef-b339-07573345e086,Ciência de Dados,60
29ce99b1-e011-4b89-aa5a-f451bd1a01cd,Ciência de Dados,72
146ed051-bd5d-4ad5-b05d-c01a1c6d292c,Administração,94
8597a171-b289-436e-9b0b-5be4fdbbd1f0,Engenharia de Software,85
e3851f2e-4bed-4052-840b-beb06cbedf2e,Ciência de Dados,93
d4474e7b-b6a3-4ac5-a972-be7c92506149,Direito,68
e32d26df-fcf9-48ac-be58-ef6914ac4d78,Engenharia de Software,88
628b3595-d654-4bea-b445-73cc7ba0233a,Direito,97
e8a78ea4-15f4-4142-a456-565e0a3d6d51,Direito,57
d3371a9e-16d0-4d69-b936-798d8648a69f,Ciência de Dados,82
c330c89f-d470-46f4-8172-148490691bb0,Engenharia de Software,76
f8c4bc29-1b71-4c5f-bcd5-be87adf6c558,Administração,93
939e9fef-b64d-4093-9832-e4fdba9ce190,Direito,58
a583c84e-9c12-4f03-bdf8-34b59d1dd115,Direito,92
25dc95dd-3278-466c-b031-0c5ace8390bd,Administração,82
76997754-cb7d-47c4-9991-6a6b187c10c8,Direito,92
ae48ed31-0d6e-48b4-9547-517cfad8e99b,Engenharia de Software,87
42208c1f-ac7a-42fe-8179-d4ad63316d94,Ciência de Dados,60
4a38d39f-0163-4fc7-900b-9703703b1cf6,Administração,62
66c73764-cc5e-457c-b725-2967f42391fc,Engenharia de Software,91
65e7335b-53b0-401f-9c23-dbf4ff14884f,Direito,80
10ecb5ad-71a5-4c34-8653-af856396d438,Engenharia de Software,64
aa73b039-1b39-40e5-9b9e-84857733f1cc,Direito,75
59bde454-598e-4622-b115-0e3d8946fa80,Ciência de Dados,72
410204f2-9e3f-4e22-a056-0ebd7d6b839a,Ciência de Dados,58
a260a8fd-9f04-445a-b05b-6b40abb373c0,Administração,91
6d0977da-5a50-4e6c-9369-830e47a9e91f,Direito,84
74e97053-54ef-4b32-ab38-e460e6ba637d,Engenharia de Software,54
067dd00c-f6fa-4af4-b477-e8beb70d6e3f,Engenharia de Software,75
33ee5ab9-5b68-4cb8-bc96-e26ae02108ab,Administração,90
f7e7d9fe-932d-4c32-82b8-b2e73cf74bb0,Ciência de Dados,67
ccc37375-1aec-4e68-b352-4f61eee209aa,Direito,87
b4ac3590-2b8d-49ad-a4fd-5e4b97000695,Ciência de Dados,95
33a2372a-dc0b-4a78-8850-8888b26b25f6,Administração,66
b63ce5f1-3d23-4a30-a1b0-4d41e35522bc,Direito,86
8010b65c-33cd-4daa-a8ba-3fbad9103a9a,Administração,80
c6ea40e4-48f3-4d95-a402-a2e0df71a6bb,Administração,82
7c4ff636-b014-4814-aa39-07ca6c664d4d,Ciência de Dados,69
b73fff2c-0b40-4d7f-82b7-fc9a1e140685,Direito,93
146458bc-3c64-4dfb-84d0-7c8f5c1d2530,Direito,76
faa3f9b3-ea80-41da-9d73-0085d7e1b98f,Administração,88
7742c536-36bd-4ffc-9ea2-de990e8d34c0,Ciência de Dados,97
ed3c827e-3f6e-4ec7-9c1b-281c58e17fee,Direito,69
fda4dc78-46ff-4c5e-b737-014efcc3e0f7,Ciência de Dados,57
74eefa8f-bbf1-4332-979d-a42c050237cb,Ciência de Dados,57
8b9272c3-9ef2-4a56-ac63-745b9b5d48dc,Ciência de Dados,71
7c1c0a86-4f1a-43f9-9593-446779a8497d,Administração,68
69149fb2-cdfa-44e2-b645-0878abaa45c7,Engenharia de Software,75
0b92f968-40f2-4063-a290-c6c1d6998051,Direito,97
efb65610-7937-4317-a336-c72606e2bf7b,Engenharia de Software,66
3c301809-4ce7-49a7-bec2-bcf54fee48ef,Direito,52
673d559c-91ec-4317-ad7e-e1125fc81461,Engenharia de Software,76
b1d8c2df-6f82-4203-bfaf-2bc6a01f638f,Ciência de Dados,92
54b1d665-323e-4a51-9d4e-6c3a8043a538,Engenharia de Software,73
2b76b2c7-7da6-40ee-b49b-049d2b930883,Direito,52
4362a85d-1584-452e-9be9-58e2bc3d2d5a,Direito,59
d2a2a9dc-e17c-45d3-b120-12e9986dde36,Direito,83
99664133-54ad-485f-b445-d6cdead19379,Ciência de Dados,87
c7d9331d-2023-4e1b-b924-87ff7885aa0a,Direito,84
dfe3e709-5249-4b72-82f2-018f941c4bb3,Direito,62
8501e3fe-60ba-4553-a37d-3ee4dd21dc60,Ciência de Dados,66
6ed474a4-a0aa-4703-81df-eca971d25b03,Engenharia de Software,62
5b0e0436-9721-4ffd-b374-8911e6822a5f,Ciência de Dados,68
09845ef3-3819-4123-8a1b-492bafdb8eac,Direito,73
f0399ded-1a2d-46a9-9949-8452afe39519,Administração,63
746cdd1f-45e5-48e5-9dfe-381e04a67d68,Engenharia de Software,53
0a390d52-48f5-4449-a3bf-3a6d4871778c,Engenharia de Software,74
fd742445-049f-4e1b-9242-d8f7428f5a5a,Administração,87
90471644-0166-4e4b-8fcf-cafd43e73904,Administração,72
e72ad4e8-11ae-4676-857b-af651fdf9b8d,Administração,95
d8b8a7a8-88d1-4c59-af2f-3d6abcef1627,Administração,72
c733d504-fa0c-4d27-b0f0-111325469c50,Administração,59
72c96e44-0f9a-4b1a-af1e-7cad36700419,Administração,100
424e40b9-22f8-48db-8457-28a9e665ad54,Engenharia de Software,62
2b270226-56f3-4f97-90d3-5f6e210af3f8,Administração,98
8d35cbfc-52bc-40db-8580-7ce613c86a7c,Ciência de Dados,92
8ab23969-b250-4f78-a424-434a48f780a1,Engenharia de Software,55
e616f476-5565-421b-bb9a-cf68f68d72b7,Ciência de Dados,57
8a2f27d9-0cfe-474e-b2ca-d16c62a5450c,Administração,60
ed4a787f-501a-4fcb-826e-5ebc3404bc20,Administração,76
e481561a-dea4-4f6c-a4c8-17303a379822,Engenharia de Software,91
1daa81bf-e191-4b2b-9592-b0bea92a8b3e,Engenharia de Software,59
31e46a3f-5dc7-4c5a-937d-964c3c8e2248,Administração,89
d7253d35-a065-4848-acff-7159f645ee7a,Engenharia de Software,98
e6ab2e8a-c884-4047-a3c5-dd0377e0b7df,Ciência de Dados,65
660a05af-4c75-4434-b54b-f9afee80236a,Engenharia de Software,55
f32d535e-9577-475e-baed-071cc920f98d,Direito,50
7bdbe4e1-d52b-475b-ab24-edf69f40d53e,Ciência de Dados,86
4d287293-d57c-45bd-813a-5ed92e0a7747,Administração,97
1dae64c3-645f-4bbd-ac28-473d93f2ebda,Administração,68
168f2d7c-8b86-467f-916d-b2a28773a091,Ciência de Dados,92
27322efd-9fd6-4f4a-bac6-226a5ca1b66c,Administração,100
da3cc0e6-e2dc-4243-8acf-e3edcae26eef,Direito,91
85f9658d-7a16-49a8-9e2c-2b555fc824d2,Ciência de Dados,93
56df8eca-dc11-43e1-becb-732cde280d59,Ciência de Dados,70
f12e9252-3966-46a0-89f5-3ba4250b6452,Direito,65
2a9def25-5fcd-4a89-a499-d6be9ffa3de4,Direito,61
532e68a9-18b8-47a8-b53e-abe770fc6b42,Ciência de Dados,81
5ba2e77f-f733-406e-a634-6a309660805b,Direito,80
ca59e214-54db-41c0-ac59-0a7c8da5ada7,Administração,61
66233a29-c8ad-4962-b0cb-809a307f4827,Engenharia de Software,88
31a1a510-288c-45ff-aba9-e28519aee73a,Engenharia de Software,77
5d984997-13c2-4be2-bec3-496eafa15e05,Direito,79
02b79347-f919-42e6-bd50-5bc15e0e2563,Administração,56
f7abd5e2-6cc3-482d-b925-94e25146eda1,Engenharia de Software,71
0c4d00e1-bda8-487d-8b99-632e99eb7650,Direito,94
ccdfee1e-f953-41f9-9874-16cc8f915886,Administração,76
1f1ce01f-822b-4a39-a9d6-c24ee3ac3db9,Administração,71
d9291051-9a0c-4a33-ab9f-72023f7547b4,Engenharia de Software,87
cf2e5ea6-422b-4493-a5b0-f30d2e4cc58b,Administração,51
46a0146c-5fd0-447f-8e1d-50b2a09262c7,Administração,51
645ec662-9c86-403a-b783-2f9fee4f4661,Administração,82
f4f1b3c0-daca-422a-8a8b-0caecf42668f,Administração,66
c32f59b6-e931-473e-865b-4a6e164199e6,Administração,83
2e13f2dc-4b08-4d3b-9d45-eeca9119e10d,Engenharia de Software,54
a9e7cdea-94c4-4b83-9522-373cc61a15cf,Administração,68
c3ee0b9e-3478-42cf-a6e3-2e01b2c93101,Engenharia de Software,79
2d1e8f87-e144-47ca-82ce-1410a4bc08f7,Direito,89
1a65f1b7-e89b-4dd8-9618-043ab3af9d7a,Ciência de Dados,66
1f87c454-f46d-4d24-8bf1-8b774e904223,Direito,76
24820391-9f2c-491d-b10a-4f66fae41120,Ciência de Dados,87
3fd42877-56ec-4414-803c-90f01a9562db,Engenharia de Software,90
72841cb2-d3fb-453f-bdbd-7ef0453862f0,Administração,82
7436aa49-d822-4577-bcbd-876a84bf7a77,Engenharia de Software,92
5f1e5176-bab3-46ae-92b9-e70d1c6f6db4,Engenharia de Software,80
c32c781e-f9e7-4643-9ce7-0dec932d1df0,Administração,55
e6e7b60c-38d5-4560-945e-7eb232f93a3a,Administração,52
544f00dd-4842-45bb-a301-a9675ae6c88b,Engenharia de Software,97
58d68d95-eba0-4879-bf54-ab5e1b5d1e19,Ciência de Dados,81
2e1dff1e-39c1-4fe9-9fcf-e2e19dc202a4,Direito,56
9ad4002a-e48e-4407-94a6-a5396686ed7b,Administração,98
c1fdfa45-49cd-4b13-850b-687010a44192,Direito,86
d687cb8b-0f13-44d7-99cc-f772e214380e,Engenharia de Software,87
5f44cb5f-544c-4006-8db9-fe838c652dab,Ciência de Dados,65
da5af131-60b4-438c-8da6-2e7e61e81348,Direito,83
594f9892-441c-4951-975a-bc2cd4e78751,Engenharia de Software,51
1c055359-9c58-47cd-89c9-cf2d87678acb,Ciência de Dados,85
e67fb6e0-71d7-4cb5-b369-a13577d46734,Ciência de Dados,74
555442fe-694a-45f0-ae29-13b2d8b1c88f,Administração,91
8743f1c9-0e82-4a96-bafd-05403d910ac2,Administração,59
55404fba-8a2b-4069-967b-c41b00780d8f,Ciência de Dados,75
2adfcace-8b86-4b8d-bdb6-36e1fb0dae87,Direito,75
8994d167-f8c5-469b-9b2c-dfa4fbe43a8f,Administração,84
2182df0b-6adb-4414-b7ee-2fe6951cf9a5,Direito,50
754b07c0-dacc-433c-9eec-9c265006df15,Administração,84
238454f6-b979-4b43-a231-90d5af956f6b,Administração,100
66e274fd-584e-4335-8f5c-4721608707ac,Direito,53
5e20b9ec-2a5b-4214-84ab-72f25cd1017f,Direito,86
c65af615-ed02-4a3d-a030-46ec772a09a5,Administração,50
d370b860-0fdc-435d-a9bb-18ed44a1391c,Engenharia de Software,67
a097cb9e-1a3c-463f-b9d3-292122cd065d,Administração,76
ae78c352-1132-4623-b919-5722d55760f5,Ciência de Dados,74
01df0e35-20b1-460a-af08-8ea038575e7e,Direito,80
2f808363-c1a5-45a8-8fce-6fe878b158cf,Engenharia de Software,53
2732c2e3-f6d7-4034-82ad-9b85de71b6a3,Engenharia de Software,74
6e6f2ac5-ae45-4474-8222-2279ed55694a,Direito,88
bb14f98a-86ee-4862-8eb7-ec0df72be914,Engenharia de Software,88
4a006c31-7d8e-4042-a81f-c69bdb59313a,Administração,54
6a0d5a5a-6640-4b28-8ab6-82828e86a817,Ciência de Dados,100
56a44ba5-c14d-4401-be69-5778de9130e5,Ciência de Dados,81
960bf70b-e970-44b0-9c1c-73298b41fb8c,Administração,51
73d46340-9e99-4740-bd64-4501775cc3f5,Direito,75
c1f05bab-ae7b-40db-a5ab-75ca18a4c4cb,Engenharia de Software,54
710314ed-7fe6-42f2-86f6-046a4e12752e,Ciência de Dados,96
ab8858d8-be08-42bf-9dbc-eb08548cc3c2,Engenharia de Software,93
3a93854b-464c-44ea-bfa8-6a9075ccac96,Administração,82
fdfab67c-809f-4dd9-80ba-b04868e1900e,Administração,94
1d26f12b-56ef-4726-b27c-cc4364dcad67,Administração,52
4af133f1-0fa7-4f0b-873d-4fdc261876f2,Administração,94
b12b4734-515a-4355-be4d-0fa4baf4f224,Direito,55
d5c04d09-88f9-4863-bc28-5f98e09524ae,Direito,94
247d83af-b9d7-4148-b699-4e3d114000cd,Administração,81
22bb0911-5693-4b7f-86bb-f0bc848dcd90,Direito,100
b5d27d0c-9a12-44ea-9c20-f7ed4e8e9540,Ciência de Dados,54
e98ef5ae-f459-405b-acb5-ac0ac8f2d17e,Direito,85
a900f2c0-0fb9-4bcb-bc2e-229d141c0985,Ciência de Dados,60
339de5fc-076a-497b-ace3-5600ede2053c,Engenharia de Software,85
7e9d3870-894a-45a0-9708-bcffc34d9c1f,Engenharia de Software,62
ca3d4ddf-d7d9-4cd5-846b-938664f0e4d6,Ciência de Dados,52
3f67a321-cfa8-47f9-bde5-82115fbac0b6,Direito,83
1b0d3b29-758a-44e8-bd04-00249fcaed8b,Direito,95
3d3e86f0-c3ae-49b8-b46b-ebd3bef78106,Ciência de Dados,84
b62d2dd3-72f8-4996-8725-ef1b9e8f38c0,Direito,77
b953e0c0-99a2-4b0b-9ad0-0f9d1051ad10,Engenharia de Software,94
168487f3-9a25-424e-84d3-8ba095c6cad3,Administração,81
4ecf58db-0bd0-4169-aa0c-0c62fa96c492,Administração,78
d025479a-5048-488b-8f42-f443721d657f,Administração,87
1f3cb7e2-1fc7-4440-b458-6bb7c06446f5,Engenharia de Software,71
07e7d904-bda2-4df4-9cf6-97a45ee5d764,Administração,88
67e6f325-d27a-4d82-803c-b8c5da45b413,Administração,79
538aefb9-859d-474f-b566-37bd0d36627a,Administração,100
52658f20-d799-4c1b-a550-eb80baa6151e,Administração,84
eb154c17-c854-482a-9ad0-504dde2483c2,Ciência de Dados,94
af913efb-ec93-4f6f-87c5-99621c0c2707,Direito,90
d6e32ed7-9136-432d-9a70-4e1e19d369f7,Ciência de Dados,62
da97bdb8-b53f-4fbf-9836-c695874347b5,Engenharia de Software,84
8e07d497-9aea-4230-ad01-0d46b4fca8aa,Direito,67
abd6577b-23eb-4020-a91d-a0b7fcc1c356,Administração,72
f6850364-d782-483b-8ed1-39c8f1e097e0,Ciência de Dados,67
3e662af6-e137-41cf-ac2b-b1786e4b95fc,Ciência de Dados,60
7822c0b3-0236-4f6a-9a27-5de651d28025,Ciência de Dados,76
bbf89dff-ea50-4008-9064-82ac494df48b,Engenharia de Software,82
db611a03-0d4e-4c86-b8c7-ca0d6b14c8ac,Ciência de Dados,68
c85f47f6-e46f-466d-b4f2-b671afada289,Administração,60
cf0d905a-b9ec-4c2b-9c6a-f611de2e2c53,Engenharia de Software,89
e5c43ed4-52bf-49d5-b361-decdc4b2e0ba,Administração,86
8ebde38d-ebf6-4562-8d81-799ef4aaf876,Administração,79
cc5a49c1-8032-420d-aa7a-0156909495c7,Direito,53
6cb16cdb-f885-4bcc-b9e4-15b35c24b887,Engenharia de Software,84
06c158cf-0b22-4d71-8535-99cc6ada8d1f,Administração,54
a7639476-4012-4973-ba95-ad828bc0e72c,Ciência de Dados,79
785e5925-3ac2-4ac8-9387-c9d7fb1e3d9a,Direito,75
77e87e8a-ecd9-4321-9108-8ec38d182db5,Administração,64
92513776-1b65-4a82-936e-656b2352e06a,Ciência de Dados,57
b2d46aa0-9a13-49fb-9b59-7affbf2b13bf,Direito,97
1c172732-6115-45c7-b723-d9d8ad6d7e1f,Administração,96
ea7b496a-43dc-40c5-a911-ce680579a98c,Direito,79
a82b035d-65cc-4a2a-bbde-f548c4163745,Engenharia de Software,87
44fda2b9-054f-49bc-93c5-9cdae1467908,Direito,64
8a5dd285-0a5e-4257-82e1-6a7118748ab6,Administração,83
f406ab27-6a01-436d-a1b3-6ea74be59a03,Administração,87
43f1bb72-8fd8-4443-9ea7-d93fcfb75b24,Ciência de Dados,85
4d3490be-189c-4237-9345-3373b6df463e,Ciência de Dados,100
5b0ed6a2-b6be-44ee-b6fc-d2b02bb3af27,Administração,55
56b2b8a8-1106-4e5a-bd1e-ef9d4bc5e1e2,Engenharia de Software,100
b8312252-9427-4b0f-9b02-9b1c816d6d0c,Direito,96
95eadd6d-3c07-46b9-bb2a-a43eae2efa4b,Administração,87
30485914-c876-423a-9850-a05e17608313,Administração,78
a6a892b8-b67c-4ead-9033-95b9a83c5b42,Direito,96
8c19f491-d628-4a10-90c3-4745c015aa9b,Administração,61
c7e16179-248e-4a38-8e71-0aaa05459471,Administração,57
6db6613b-60d5-4935-abe5-c0b32590e406,Ciência de Dados,77
9fea42f0-a4fd-4bed-8ef8-ceeaf8ad3d80,Direito,56
483a57a0-a129-4a45-83af-9bb00b4b5f87,Engenharia de Software,54
d0ea999c-56b7-4dac-beab-8c0fcf444dfb,Administração,56
36c66e46-861d-478c-a657-a8539fa13072,Engenharia de Software,96
67dc09ee-a63e-470b-be3c-366834f7eeea,Engenharia de Software,88
a6948b5d-6d1f-4d25-bf48-3fda0a99d809,Ciência de Dados,98
c996b038-9d94-408d-81e8-d443b18b0a36,Administração,76
312773d3-76d0-49a4-949d-140d3cc4f9d2,Direito,55
d7e90645-9bca-4e21-9ac5-158964af945a,Ciência de Dados,76
38c5b627-b054-40b7-a9a8-b92defffad6c,Administração,72
86973d3f-5e63-4224-8faf-8704aca26878,Ciência de Dados,95
9421c7b0-5786-46c7-9e17-73fdfafb3505,Administração,55
eeb6fbf9-7b36-4750-93fd-189b756a6fdf,Ciência de Dados,61
ced7e808-f67c-459f-8f74-d2e96de71d5a,Administração,72
c8b27198-45fb-48d9-8099-442798129aa4,Engenharia de Software,89
0e95c4a6-9ad3-4a8f-9b19-d6544e83502b,Administração,66
87a523ca-0040-4c83-b602-81f491c3adb7,Administração,54
3e11b61b-65ee-40fd-88df-e74427b961d0,Direito,96
57cb41f2-0732-40c5-9cf1-1b7bce6686ec,Administração,86
10fd91e9-eebf-4011-a431-77299892fe79,Engenharia de Software,94
36185e40-a675-4490-a778-44dd1cd30e5e,Engenharia de Software,91
6ab436e7-f1b2-40fa-ad28-7b4f2fe753b4,Administração,75
c6430dda-303e-43c7-96ea-e9f177575b24,Administração,97
28c71035-51a7-4888-9301-1968bfdd415d,Engenharia de Software,59
fde6eb58-7a9a-4704-a8ae-66b716bcd406,Direito,58
ff40051e-ac7b-4606-9ebd-e1d02f8b7d4e,Direito,92
1002b363-3d50-4675-a9e4-aa829b23874c,Administração,73
39d96071-b930-48ce-9606-90de9b503edc,Ciência de Dados,65
7f0d5da3-ad22-4f3f-87ed-2fc185be25cc,Administração,92
66af374c-b865-490f-a0c2-e0c46ced42bf,Direito,74
d55d022a-7b77-4b44-a48b-445dcb2d5c5f,Ciência de Dados,98
d32a3fc9-36f0-43ec-b8e6-909b58a5dfa4,Ciência de Dados,68
9ddd7719-6dce-477a-b150-663ac15b37ea,Ciência de Dados,93
c22373fe-cedc-4c72-9ec9-9d38ba4e2949,Direito,78
8bc76fe8-b403-4fa1-b9f9-39eab442f793,Engenharia de Software,71
0b86147c-7d45-4a38-b315-6181c982ee50,Engenharia de Software,54
f5978141-b7a0-4858-bee7-5399e77f3305,Ciência de Dados,51
07c850b3-77b9-4467-8b1d-6707da255e07,Administração,92
99b06be6-5832-47b9-a3b7-282293210481,Ciência de Dados,75
c2b30a25-0bf5-469d-b7c3-cb5770cd7641,Administração,94
03058b01-9a52-4baf-922b-3616ebd7c66f,Engenharia de Software,60
6fc8e41a-af75-4801-bae4-56cd70e109d9,Direito,82
1e5f5925-8634-4646-956c-425b907cf8d2,Engenharia de Software,60
c7083ee0-02be-4c8e-8b92-0c046cd3ceac,Direito,87
f6574496-3333-47b9-9a49-335624ac0bb1,Ciência de Dados,92
e40a70cf-008e-47a9-a8d0-c38182e32f2a,Administração,78
ccf5df7e-2078-4cc5-9780-f3e09570f85e,Engenharia de Software,57
6a5bb900-5ccd-4ea7-867d-89bf05f07ebc,Engenharia de Software,97
9086532c-6731-499e-ab8c-fb50e24dfec1,Direito,84
fd0b4a3e-4665-47db-8505-52cd65bad2a7,Ciência de Dados,70
677693cb-654a-45dd-b196-836c0902e8bb,Administração,82
d51ed42e-e4ff-4d60-9cd9-82a30fd2be14,Ciência de Dados,74
04863ece-2883-4d67-be96-9ddc3fecaf49,Direito,83
1a36c7ce-3b9e-40f0-bb73-627cf828f753,Ciência de Dados,64
8b928819-eb9f-48c2-9a4e-c56e3fd86978,Engenharia de Software,65
4de7db61-05a2-412c-abd5-78d2cf8cd07a,Direito,91
82a78ae5-cb89-4f6a-bfe5-9e7d58418d4c,Direito,96
d3bf9246-2271-4f19-b325-3701de02ef88,Engenharia de Software,51
392aa87d-0f6a-4b85-870c-190cf8f1a837,Engenharia de Software,82
905f3ab5-4007-4d25-8e14-30f2345ad267,Ciência de Dados,77
56190bd0-8980-4153-9b01-23d7fda59439,Administração,71
55639acb-e986-4bcc-9a94-036f709fef15,Direito,84
5659e9a3-8bbe-41b6-9749-c521c2c01db9,Administração,70
d0c4527f-4356-498e-95e7-7939cd4c7588,Direito,91
1b3fa15a-5a8f-48cc-8bd7-083bbe6f418a,Ciência de Dados,56
3dfbe296-7b72-4941-a763-7d96c87abbeb,Engenharia de Software,84
9961ab90-3bf4-44b8-b60d-32aa32782cc2,Direito,68
94180323-ab4e-421c-99f3-f1cbc0f3d8bd,Ciência de Dados,69
9ba4ca24-3966-4c2e-b956-bbd4e403a4ac,Administração,99
2c52429e-9c2d-45d7-9c28-80d192b0961f,Engenharia de Software,98
